user_id,pv,buy,percent
835000,173.0,17.0,0.09826589595375723
6713250,31.0,3.0,0.0967741935483871
9212500,21.0,2.0,0.09523809523809523
1782250,32.0,3.0,0.09375
3977750,32.0,3.0,0.09375
3913250,278.0,26.0,0.09352517985611511
1953250,97.0,9.0,0.09278350515463918
5220750,76.0,7.0,0.09210526315789473
5751500,33.0,3.0,0.09090909090909091
6150750,33.0,3.0,0.09090909090909091
6264750,11.0,1.0,0.09090909090909091
2232500,33.0,3.0,0.09090909090909091
4153000,22.0,2.0,0.09090909090909091
9079500,11.0,1.0,0.09090909090909091
7588000,110.0,10.0,0.09090909090909091
7445000,45.0,4.0,0.08888888888888889
3211250,34.0,3.0,0.08823529411764706
6571750,34.0,3.0,0.08823529411764706
9394500,23.0,2.0,0.08695652173913043
746000,23.0,2.0,0.08695652173913043
3344750,163.0,14.0,0.08588957055214724
7657250,35.0,3.0,0.08571428571428572
5726500,35.0,3.0,0.08571428571428572
11590500,35.0,3.0,0.08571428571428572
620500,35.0,3.0,0.08571428571428572
7143250,82.0,7.0,0.08536585365853659
599750,59.0,5.0,0.0847457627118644
8129250,71.0,6.0,0.08450704225352113
4133750,167.0,14.0,0.08383233532934131
3723750,24.0,2.0,0.08333333333333333
8757750,24.0,2.0,0.08333333333333333
11300000,24.0,2.0,0.08333333333333333
4454500,24.0,2.0,0.08333333333333333
10224750,24.0,2.0,0.08333333333333333
10972250,12.0,1.0,0.08333333333333333
5078750,72.0,6.0,0.08333333333333333
1118250,72.0,6.0,0.08333333333333333
6257000,12.0,1.0,0.08333333333333333
4853750,12.0,1.0,0.08333333333333333
7435500,12.0,1.0,0.08333333333333333
6172000,24.0,2.0,0.08333333333333333
11711250,147.0,12.0,0.08163265306122448
9121750,37.0,3.0,0.08108108108108109
10312750,136.0,11.0,0.08088235294117647
12234750,100.0,8.0,0.08
10302500,25.0,2.0,0.08
11558000,38.0,3.0,0.07894736842105263
8910750,153.0,12.0,0.0784313725490196
2626250,13.0,1.0,0.07692307692307693
7810250,26.0,2.0,0.07692307692307693
12337750,26.0,2.0,0.07692307692307693
6780500,13.0,1.0,0.07692307692307693
12275500,39.0,3.0,0.07692307692307693
5256500,39.0,3.0,0.07692307692307693
10628500,118.0,9.0,0.07627118644067797
8033500,105.0,8.0,0.0761904761904762
4503500,92.0,7.0,0.07608695652173914
282500,40.0,3.0,0.075
9651250,27.0,2.0,0.07407407407407407
3226500,27.0,2.0,0.07407407407407407
5187750,27.0,2.0,0.07407407407407407
4782250,27.0,2.0,0.07407407407407407
2182750,27.0,2.0,0.07407407407407407
12371000,82.0,6.0,0.07317073170731707
969750,69.0,5.0,0.07246376811594203
5742000,70.0,5.0,0.07142857142857142
10598500,14.0,1.0,0.07142857142857142
7976750,42.0,3.0,0.07142857142857142
1815750,14.0,1.0,0.07142857142857142
4378500,28.0,2.0,0.07142857142857142
965500,28.0,2.0,0.07142857142857142
5754500,28.0,2.0,0.07142857142857142
1758250,42.0,3.0,0.07142857142857142
10054250,141.0,10.0,0.07092198581560284
8072250,114.0,8.0,0.07017543859649122
5226250,57.0,4.0,0.07017543859649122
12016750,43.0,3.0,0.06976744186046512
8730250,172.0,12.0,0.06976744186046512
12377250,187.0,13.0,0.06951871657754011
12028500,29.0,2.0,0.06896551724137931
3581250,58.0,4.0,0.06896551724137931
4907500,44.0,3.0,0.06818181818181818
434750,59.0,4.0,0.06779661016949153
9982500,45.0,3.0,0.06666666666666667
10578000,30.0,2.0,0.06666666666666667
2688750,30.0,2.0,0.06666666666666667
11794250,30.0,2.0,0.06666666666666667
3520000,76.0,5.0,0.06578947368421052
7116750,61.0,4.0,0.06557377049180328
7703750,61.0,4.0,0.06557377049180328
5239500,62.0,4.0,0.06451612903225806
1446250,31.0,2.0,0.06451612903225806
711500,253.0,16.0,0.06324110671936758
10261750,224.0,14.0,0.0625
5226500,32.0,2.0,0.0625
1365000,16.0,1.0,0.0625
9802000,32.0,2.0,0.0625
2331750,97.0,6.0,0.061855670103092786
9807250,178.0,11.0,0.06179775280898876
12154500,179.0,11.0,0.061452513966480445
8243500,147.0,9.0,0.061224489795918366
9512750,99.0,6.0,0.06060606060606061
8799750,66.0,4.0,0.06060606060606061
5654000,33.0,2.0,0.06060606060606061
3644250,50.0,3.0,0.06
5143250,67.0,4.0,0.05970149253731343
2103250,152.0,9.0,0.05921052631578947
4658500,52.0,3.0,0.057692307692307696
691500,174.0,10.0,0.05747126436781609
11730000,140.0,8.0,0.05714285714285714
3981750,70.0,4.0,0.05714285714285714
439000,338.0,19.0,0.05621301775147929
200250,89.0,5.0,0.056179775280898875
7163250,108.0,6.0,0.05555555555555555
4895250,90.0,5.0,0.05555555555555555
3963750,54.0,3.0,0.05555555555555555
5199750,18.0,1.0,0.05555555555555555
2823250,18.0,1.0,0.05555555555555555
2891500,311.0,17.0,0.05466237942122187
10063000,110.0,6.0,0.05454545454545454
5336750,55.0,3.0,0.05454545454545454
1181250,92.0,5.0,0.05434782608695652
11947000,129.0,7.0,0.05426356589147287
3009000,166.0,9.0,0.05421686746987952
10976250,37.0,2.0,0.05405405405405406
6683750,37.0,2.0,0.05405405405405406
12008000,37.0,2.0,0.05405405405405406
10229250,37.0,2.0,0.05405405405405406
2968250,19.0,1.0,0.05263157894736842
190500,19.0,1.0,0.05263157894736842
11493000,171.0,9.0,0.05263157894736842
12384250,19.0,1.0,0.05263157894736842
887750,95.0,5.0,0.05263157894736842
4994000,19.0,1.0,0.05263157894736842
4844000,19.0,1.0,0.05263157894736842
4256000,19.0,1.0,0.05263157894736842
2752000,77.0,4.0,0.05194805194805195
8353250,58.0,3.0,0.05172413793103448
236000,39.0,2.0,0.05128205128205128
11307500,39.0,2.0,0.05128205128205128
6874250,235.0,12.0,0.05106382978723404
1971500,238.0,12.0,0.05042016806722689
5052000,40.0,2.0,0.05
5812000,121.0,6.0,0.049586776859504134
10944750,61.0,3.0,0.04918032786885246
832250,61.0,3.0,0.04918032786885246
239250,41.0,2.0,0.04878048780487805
1906000,83.0,4.0,0.04819277108433735
3288250,21.0,1.0,0.047619047619047616
10619000,21.0,1.0,0.047619047619047616
4059500,63.0,3.0,0.047619047619047616
1793250,21.0,1.0,0.047619047619047616
3590000,21.0,1.0,0.047619047619047616
9199500,21.0,1.0,0.047619047619047616
8649250,21.0,1.0,0.047619047619047616
452750,21.0,1.0,0.047619047619047616
2480750,21.0,1.0,0.047619047619047616
1381000,84.0,4.0,0.047619047619047616
83250,21.0,1.0,0.047619047619047616
5011500,106.0,5.0,0.04716981132075472
5238000,106.0,5.0,0.04716981132075472
4259500,85.0,4.0,0.047058823529411764
9906500,128.0,6.0,0.046875
1969000,87.0,4.0,0.04597701149425287
9842500,66.0,3.0,0.045454545454545456
2076000,44.0,2.0,0.045454545454545456
6849750,111.0,5.0,0.04504504504504504
1528500,156.0,7.0,0.04487179487179487
6003750,67.0,3.0,0.04477611940298507
4215750,135.0,6.0,0.044444444444444446
1140750,113.0,5.0,0.04424778761061947
9173750,205.0,9.0,0.04390243902439024
2733500,23.0,1.0,0.043478260869565216
10064500,46.0,2.0,0.043478260869565216
11957000,93.0,4.0,0.043010752688172046
7218000,70.0,3.0,0.04285714285714286
5059000,47.0,2.0,0.0425531914893617
8617500,71.0,3.0,0.04225352112676056
5155750,119.0,5.0,0.04201680672268908
5491500,191.0,8.0,0.041884816753926704
2975500,335.0,14.0,0.041791044776119404
8102000,24.0,1.0,0.041666666666666664
10052000,96.0,4.0,0.041666666666666664
1459750,24.0,1.0,0.041666666666666664
1517000,24.0,1.0,0.041666666666666664
5906250,24.0,1.0,0.041666666666666664
9592500,24.0,1.0,0.041666666666666664
9069000,144.0,6.0,0.041666666666666664
8324500,24.0,1.0,0.041666666666666664
19500,145.0,6.0,0.041379310344827586
621500,73.0,3.0,0.0410958904109589
3293750,25.0,1.0,0.04
5254500,100.0,4.0,0.04
9706000,175.0,7.0,0.04
10521000,101.0,4.0,0.039603960396039604
1046250,51.0,2.0,0.0392156862745098
4770500,182.0,7.0,0.038461538461538464
4256500,52.0,2.0,0.038461538461538464
6852750,26.0,1.0,0.038461538461538464
7927750,130.0,5.0,0.038461538461538464
6155250,26.0,1.0,0.038461538461538464
4073250,26.0,1.0,0.038461538461538464
1812000,131.0,5.0,0.03816793893129771
2771250,79.0,3.0,0.0379746835443038
8049000,53.0,2.0,0.03773584905660377
7715000,53.0,2.0,0.03773584905660377
6564500,532.0,20.0,0.03759398496240601
10095000,27.0,1.0,0.037037037037037035
6205000,27.0,1.0,0.037037037037037035
9163000,54.0,2.0,0.037037037037037035
3781500,27.0,1.0,0.037037037037037035
4193750,27.0,1.0,0.037037037037037035
7361250,27.0,1.0,0.037037037037037035
6619500,27.0,1.0,0.037037037037037035
6700250,55.0,2.0,0.03636363636363636
731750,56.0,2.0,0.03571428571428571
7149500,28.0,1.0,0.03571428571428571
3742000,56.0,2.0,0.03571428571428571
12388250,56.0,2.0,0.03571428571428571
5780000,316.0,11.0,0.03481012658227848
6654750,29.0,1.0,0.034482758620689655
4047000,29.0,1.0,0.034482758620689655
11440500,58.0,2.0,0.034482758620689655
38250,58.0,2.0,0.034482758620689655
5108000,178.0,6.0,0.033707865168539325
2870250,89.0,3.0,0.033707865168539325
232000,89.0,3.0,0.033707865168539325
4902250,89.0,3.0,0.033707865168539325
10642000,89.0,3.0,0.033707865168539325
3317500,119.0,4.0,0.03361344537815126
11321750,150.0,5.0,0.03333333333333333
5899750,30.0,1.0,0.03333333333333333
791500,30.0,1.0,0.03333333333333333
7898750,91.0,3.0,0.03296703296703297
8040000,244.0,8.0,0.03278688524590164
776750,215.0,7.0,0.03255813953488372
1622500,123.0,4.0,0.032520325203252036
5170500,31.0,1.0,0.03225806451612903
7797000,31.0,1.0,0.03225806451612903
11283500,31.0,1.0,0.03225806451612903
3014750,31.0,1.0,0.03225806451612903
528250,31.0,1.0,0.03225806451612903
2200750,62.0,2.0,0.03225806451612903
7568750,31.0,1.0,0.03225806451612903
2940000,567.0,18.0,0.031746031746031744
7513250,32.0,1.0,0.03125
3310750,160.0,5.0,0.03125
5968250,32.0,1.0,0.03125
65500,129.0,4.0,0.031007751937984496
7450000,65.0,2.0,0.03076923076923077
9179500,65.0,2.0,0.03076923076923077
11632250,33.0,1.0,0.030303030303030304
2807500,33.0,1.0,0.030303030303030304
6694750,304.0,9.0,0.029605263157894735
2920750,240.0,7.0,0.029166666666666667
9244000,103.0,3.0,0.02912621359223301
4102750,105.0,3.0,0.02857142857142857
10234000,140.0,4.0,0.02857142857142857
1579250,70.0,2.0,0.02857142857142857
4189500,35.0,1.0,0.02857142857142857
6957500,105.0,3.0,0.02857142857142857
42000,71.0,2.0,0.028169014084507043
5440750,71.0,2.0,0.028169014084507043
892500,215.0,6.0,0.027906976744186046
12239250,36.0,1.0,0.027777777777777776
11535250,72.0,2.0,0.027777777777777776
4186500,36.0,1.0,0.027777777777777776
11340250,109.0,3.0,0.027522935779816515
6099250,73.0,2.0,0.0273972602739726
12331000,37.0,1.0,0.02702702702702703
9288000,37.0,1.0,0.02702702702702703
8435250,226.0,6.0,0.02654867256637168
5865750,303.0,8.0,0.026402640264026403
1688750,38.0,1.0,0.02631578947368421
2797750,38.0,1.0,0.02631578947368421
6807250,114.0,3.0,0.02631578947368421
11734000,76.0,2.0,0.02631578947368421
11601500,116.0,3.0,0.02586206896551724
6848750,116.0,3.0,0.02586206896551724
1074750,233.0,6.0,0.02575107296137339
6571000,78.0,2.0,0.02564102564102564
8628250,79.0,2.0,0.02531645569620253
3149000,79.0,2.0,0.02531645569620253
8111500,119.0,3.0,0.025210084033613446
5261000,40.0,1.0,0.025
4809750,40.0,1.0,0.025
4880250,40.0,1.0,0.025
5407750,122.0,3.0,0.02459016393442623
3363000,41.0,1.0,0.024390243902439025
4475750,209.0,5.0,0.023923444976076555
4625750,126.0,3.0,0.023809523809523808
7103000,42.0,1.0,0.023809523809523808
4963500,43.0,1.0,0.023255813953488372
5769750,43.0,1.0,0.023255813953488372
8529750,87.0,2.0,0.022988505747126436
9513250,131.0,3.0,0.022900763358778626
6412750,44.0,1.0,0.022727272727272728
2033500,441.0,10.0,0.022675736961451247
11169500,90.0,2.0,0.022222222222222223
5693000,45.0,1.0,0.022222222222222223
7034000,91.0,2.0,0.02197802197802198
3588500,184.0,4.0,0.021739130434782608
8845250,234.0,5.0,0.021367521367521368
1617250,287.0,6.0,0.020905923344947737
299750,48.0,1.0,0.020833333333333332
1173500,144.0,3.0,0.020833333333333332
12004000,48.0,1.0,0.020833333333333332
9972250,48.0,1.0,0.020833333333333332
4956000,96.0,2.0,0.020833333333333332
4184250,290.0,6.0,0.020689655172413793
7600250,97.0,2.0,0.020618556701030927
2187500,98.0,2.0,0.02040816326530612
11761750,49.0,1.0,0.02040816326530612
8909750,49.0,1.0,0.02040816326530612
8149250,375.0,7.0,0.018666666666666668
11612500,54.0,1.0,0.018518518518518517
3719250,56.0,1.0,0.017857142857142856
11503250,56.0,1.0,0.017857142857142856
5034000,113.0,2.0,0.017699115044247787
5293250,113.0,2.0,0.017699115044247787
10653250,339.0,6.0,0.017699115044247787
2921750,114.0,2.0,0.017543859649122806
7699500,230.0,4.0,0.017391304347826087
8940500,115.0,2.0,0.017391304347826087
5024500,404.0,7.0,0.017326732673267328
4852500,59.0,1.0,0.01694915254237288
4257000,119.0,2.0,0.01680672268907563
7476250,60.0,1.0,0.016666666666666666
69500,182.0,3.0,0.016483516483516484
2448250,61.0,1.0,0.01639344262295082
1629250,61.0,1.0,0.01639344262295082
3031750,431.0,7.0,0.016241299303944315
5139250,62.0,1.0,0.016129032258064516
2198750,62.0,1.0,0.016129032258064516
7545250,64.0,1.0,0.015625
1710500,64.0,1.0,0.015625
6061250,128.0,2.0,0.015625
11747250,64.0,1.0,0.015625
2788750,129.0,2.0,0.015503875968992248
7886000,129.0,2.0,0.015503875968992248
2428500,65.0,1.0,0.015384615384615385
1561250,131.0,2.0,0.015267175572519083
10588000,66.0,1.0,0.015151515151515152
3952000,136.0,2.0,0.014705882352941176
981000,276.0,4.0,0.014492753623188406
9720000,69.0,1.0,0.014492753623188406
6897000,70.0,1.0,0.014285714285714285
11874000,142.0,2.0,0.014084507042253521
10401500,144.0,2.0,0.013888888888888888
10773000,144.0,2.0,0.013888888888888888
7306250,72.0,1.0,0.013888888888888888
1966250,296.0,4.0,0.013513513513513514
10774750,74.0,1.0,0.013513513513513514
11313000,453.0,6.0,0.013245033112582781
4850000,152.0,2.0,0.013157894736842105
11142000,77.0,1.0,0.012987012987012988
2874500,154.0,2.0,0.012987012987012988
6301250,78.0,1.0,0.01282051282051282
5522250,81.0,1.0,0.012345679012345678
10818500,81.0,1.0,0.012345679012345678
154500,168.0,2.0,0.011904761904761904
8702500,446.0,5.0,0.011210762331838564
3148500,90.0,1.0,0.011111111111111112
3795000,93.0,1.0,0.010752688172043012
8051750,94.0,1.0,0.010638297872340425
10592000,189.0,2.0,0.010582010582010581
8314250,95.0,1.0,0.010526315789473684
5642000,193.0,2.0,0.010362694300518135
12215000,290.0,3.0,0.010344827586206896
10443000,296.0,3.0,0.010135135135135136
1104500,100.0,1.0,0.01
9394250,100.0,1.0,0.01
1492500,102.0,1.0,0.00980392156862745
7687500,104.0,1.0,0.009615384615384616
11701500,229.0,2.0,0.008733624454148471
5279750,123.0,1.0,0.008130081300813009
1531250,251.0,2.0,0.00796812749003984
371250,255.0,2.0,0.00784313725490196
7892000,128.0,1.0,0.0078125
10492250,138.0,1.0,0.007246376811594203
6247250,144.0,1.0,0.006944444444444444
8096750,152.0,1.0,0.006578947368421052
848500,153.0,1.0,0.006535947712418301
2253250,168.0,1.0,0.005952380952380952
4370750,173.0,1.0,0.005780346820809248
2050000,185.0,1.0,0.005405405405405406
11984750,232.0,1.0,0.004310344827586207
1086750,305.0,1.0,0.003278688524590164
5655250,310.0,1.0,0.0032258064516129032
2476250,8.0,0.0,0.0
140500,9.0,0.0,0.0
805750,9.0,0.0,0.0
4336750,8.0,0.0,0.0
5438000,8.0,0.0,0.0
861250,9.0,0.0,0.0
11496750,10.0,0.0,0.0
4712250,10.0,0.0,0.0
861750,10.0,0.0,0.0
5027500,9.0,0.0,0.0
764750,8.0,0.0,0.0
10057000,7.0,0.0,0.0
5846250,10.0,0.0,0.0
5608250,9.0,0.0,0.0
405000,6.0,0.0,0.0
6354500,9.0,0.0,0.0
3895750,8.0,0.0,0.0
11220500,9.0,0.0,0.0
5287000,7.0,0.0,0.0
3552000,1.0,0.0,0.0
6683250,9.0,0.0,0.0
11687000,1.0,0.0,0.0
4097500,9.0,0.0,0.0
6572500,9.0,0.0,0.0
7787500,7.0,0.0,0.0
1319000,8.0,0.0,0.0
10566000,8.0,0.0,0.0
9278500,7.0,0.0,0.0
5248750,1.0,0.0,0.0
984500,7.0,0.0,0.0
448250,7.0,0.0,0.0
8215250,8.0,0.0,0.0
7269750,7.0,0.0,0.0
745750,9.0,0.0,0.0
7494250,8.0,0.0,0.0
5987000,1.0,0.0,0.0
4501000,1.0,0.0,0.0
8248750,7.0,0.0,0.0
10119250,9.0,0.0,0.0
10112000,7.0,0.0,0.0
9202750,1.0,0.0,0.0
11352000,9.0,0.0,0.0
6996000,3.0,0.0,0.0
8170750,5.0,0.0,0.0
2138750,6.0,0.0,0.0
3335000,2.0,0.0,0.0
11751000,2.0,0.0,0.0
11078500,2.0,0.0,0.0
3272000,2.0,0.0,0.0
8100250,2.0,0.0,0.0
8997500,3.0,0.0,0.0
8508750,2.0,0.0,0.0
4025000,3.0,0.0,0.0
1699500,3.0,0.0,0.0
3410000,2.0,0.0,0.0
1724000,3.0,0.0,0.0
11391250,2.0,0.0,0.0
10185750,3.0,0.0,0.0
3188000,2.0,0.0,0.0
10885750,2.0,0.0,0.0
5948500,4.0,0.0,0.0
3075000,2.0,0.0,0.0
6266000,2.0,0.0,0.0
1838000,4.0,0.0,0.0
11631250,2.0,0.0,0.0
2322750,2.0,0.0,0.0
8848250,4.0,0.0,0.0
5465250,2.0,0.0,0.0
7320250,3.0,0.0,0.0
3312500,6.0,0.0,0.0
1148000,3.0,0.0,0.0
8271000,3.0,0.0,0.0
3734250,3.0,0.0,0.0
9352750,2.0,0.0,0.0
12386500,2.0,0.0,0.0
11362000,3.0,0.0,0.0
11772000,2.0,0.0,0.0
10790500,3.0,0.0,0.0
6523250,2.0,0.0,0.0
1114000,2.0,0.0,0.0
9685000,2.0,0.0,0.0
12065000,3.0,0.0,0.0
7323750,3.0,0.0,0.0
7383000,2.0,0.0,0.0
1767500,10.0,0.0,0.0
887500,2.0,0.0,0.0
9044750,3.0,0.0,0.0
7286500,2.0,0.0,0.0
2557000,3.0,0.0,0.0
2768250,2.0,0.0,0.0
10212500,2.0,0.0,0.0
10257500,3.0,0.0,0.0
5061750,4.0,0.0,0.0
7830250,2.0,0.0,0.0
3245250,4.0,0.0,0.0
2006000,2.0,0.0,0.0
9015000,5.0,0.0,0.0
1627000,5.0,0.0,0.0
8666500,1.0,0.0,0.0
6334000,5.0,0.0,0.0
10756500,5.0,0.0,0.0
1110750,3.0,0.0,0.0
6358500,1.0,0.0,0.0
4804500,1.0,0.0,0.0
8430000,5.0,0.0,0.0
6272000,5.0,0.0,0.0
6299000,6.0,0.0,0.0
11737250,6.0,0.0,0.0
3524750,6.0,0.0,0.0
12229000,6.0,0.0,0.0
6433000,6.0,0.0,0.0
7860250,1.0,0.0,0.0
8861500,6.0,0.0,0.0
7003500,6.0,0.0,0.0
1620500,6.0,0.0,0.0
3684750,6.0,0.0,0.0
7345250,1.0,0.0,0.0
4304250,1.0,0.0,0.0
11923000,5.0,0.0,0.0
6126750,1.0,0.0,0.0
4118250,4.0,0.0,0.0
11022500,2.0,0.0,0.0
309750,2.0,0.0,0.0
2148250,2.0,0.0,0.0
10966250,4.0,0.0,0.0
6634500,1.0,0.0,0.0
8230750,1.0,0.0,0.0
2910750,4.0,0.0,0.0
4680000,4.0,0.0,0.0
2808500,4.0,0.0,0.0
10047250,1.0,0.0,0.0
4037500,1.0,0.0,0.0
8070000,4.0,0.0,0.0
1855750,1.0,0.0,0.0
4063000,4.0,0.0,0.0
3787750,1.0,0.0,0.0
4620000,4.0,0.0,0.0
11046750,1.0,0.0,0.0
8172250,1.0,0.0,0.0
2364500,4.0,0.0,0.0
3096750,4.0,0.0,0.0
6458250,2.0,0.0,0.0
11936000,31.0,0.0,0.0
7375000,10.0,0.0,0.0
6234000,44.0,0.0,0.0
725000,40.0,0.0,0.0
4399750,40.0,0.0,0.0
472000,40.0,0.0,0.0
9463750,41.0,0.0,0.0
7568250,41.0,0.0,0.0
6380000,42.0,0.0,0.0
9436000,42.0,0.0,0.0
10915250,42.0,0.0,0.0
7483500,44.0,0.0,0.0
4921000,39.0,0.0,0.0
4631250,45.0,0.0,0.0
341000,45.0,0.0,0.0
6751750,46.0,0.0,0.0
3846250,46.0,0.0,0.0
3257000,47.0,0.0,0.0
12231250,47.0,0.0,0.0
5898500,48.0,0.0,0.0
3592750,50.0,0.0,0.0
6867750,40.0,0.0,0.0
5354000,38.0,0.0,0.0
7002750,10.0,0.0,0.0
5467250,31.0,0.0,0.0
2492500,27.0,0.0,0.0
1240250,28.0,0.0,0.0
573000,29.0,0.0,0.0
10539250,30.0,0.0,0.0
5901250,30.0,0.0,0.0
8216750,30.0,0.0,0.0
7016500,30.0,0.0,0.0
11494250,31.0,0.0,0.0
12142750,31.0,0.0,0.0
5082750,36.0,0.0,0.0
2251750,31.0,0.0,0.0
12015000,32.0,0.0,0.0
9979000,34.0,0.0,0.0
11111500,34.0,0.0,0.0
5012750,35.0,0.0,0.0
10309250,35.0,0.0,0.0
1025250,35.0,0.0,0.0
11032250,36.0,0.0,0.0
4547500,50.0,0.0,0.0
9438000,50.0,0.0,0.0
799000,50.0,0.0,0.0
9076750,95.0,0.0,0.0
9586500,75.0,0.0,0.0
4087750,76.0,0.0,0.0
10840750,76.0,0.0,0.0
5959000,84.0,0.0,0.0
10845500,85.0,0.0,0.0
1792000,86.0,0.0,0.0
1724250,88.0,0.0,0.0
2852250,95.0,0.0,0.0
7184500,106.0,0.0,0.0
11894500,51.0,0.0,0.0
6998500,118.0,0.0,0.0
6921750,142.0,0.0,0.0
7060500,148.0,0.0,0.0
5745000,160.0,0.0,0.0
11129250,162.0,0.0,0.0
5264500,162.0,0.0,0.0
8163500,252.0,0.0,0.0
1911500,421.0,0.0,0.0
563500,73.0,0.0,0.0
3405000,71.0,0.0,0.0
1661750,68.0,0.0,0.0
11579750,68.0,0.0,0.0
11131750,51.0,0.0,0.0
1934750,53.0,0.0,0.0
11225500,53.0,0.0,0.0
1909250,53.0,0.0,0.0
11896000,53.0,0.0,0.0
3549000,54.0,0.0,0.0
4852000,54.0,0.0,0.0
9215000,56.0,0.0,0.0
8745250,58.0,0.0,0.0
3350250,60.0,0.0,0.0
9694750,60.0,0.0,0.0
6015000,61.0,0.0,0.0
1985250,61.0,0.0,0.0
3249250,61.0,0.0,0.0
8573000,61.0,0.0,0.0
9351750,66.0,0.0,0.0
8195000,67.0,0.0,0.0
2088000,27.0,0.0,0.0
64000,27.0,0.0,0.0
9839750,27.0,0.0,0.0
11646500,15.0,0.0,0.0
10715500,14.0,0.0,0.0
6014750,14.0,0.0,0.0
10322250,14.0,0.0,0.0
5910250,14.0,0.0,0.0
7893250,15.0,0.0,0.0
6900500,15.0,0.0,0.0
10533750,15.0,0.0,0.0
4447000,15.0,0.0,0.0
5082500,15.0,0.0,0.0
5735000,16.0,0.0,0.0
4876750,15.0,0.0,0.0
418500,16.0,0.0,0.0
4814750,16.0,0.0,0.0
7785250,16.0,0.0,0.0
8869250,16.0,0.0,0.0
7918750,16.0,0.0,0.0
7405250,16.0,0.0,0.0
9716500,16.0,0.0,0.0
4421250,14.0,0.0,0.0
11613500,14.0,0.0,0.0
9039750,13.0,0.0,0.0
1063000,13.0,0.0,0.0
11847750,10.0,0.0,0.0
5320000,11.0,0.0,0.0
9437500,11.0,0.0,0.0
2350750,11.0,0.0,0.0
6754250,11.0,0.0,0.0
154750,11.0,0.0,0.0
6412250,12.0,0.0,0.0
3954500,12.0,0.0,0.0
