user_id,pv,buy,percent
7323750,24,2,0.083333333
1838000,12,1,0.083333333
7269750,12,1,0.083333333
8822250,12,1,0.083333333
5220750,85,7,0.082352941
8730250,583,48,0.082332762
4035250,73,6,0.082191781
5078750,245,20,0.081632653
12004000,98,8,0.081632653
10966250,86,7,0.081395349
5726500,37,3,0.081081081
2316250,149,12,0.080536913
8072250,174,14,0.08045977
5780000,921,74,0.080347448
6780500,25,2,0.08
650750,25,2,0.08
434750,163,13,0.079754601
4376250,201,16,0.07960199
2078000,155,12,0.077419355
6003750,259,20,0.077220077
6766250,117,9,0.076923077
10212500,39,3,0.076923077
4025000,13,1,0.076923077
1118250,224,17,0.075892857
5754500,145,11,0.075862069
12239250,185,14,0.075675676
2968250,106,8,0.075471698
3977750,53,4,0.075471698
2182750,80,6,0.075
4153000,121,9,0.074380165
10696000,148,11,0.074324324
7445000,54,4,0.074074074
8346250,27,2,0.074074074
11687000,27,2,0.074074074
1838750,27,2,0.074074074
418500,27,2,0.074074074
11949750,136,10,0.073529412
10224750,68,5,0.073529412
7921500,109,8,0.073394495
5910250,41,3,0.073170732
10312750,219,16,0.073059361
1324500,262,19,0.072519084
4886500,83,6,0.072289157
415500,97,7,0.072164948
3344750,320,23,0.071875
3216500,70,5,0.071428571
9628250,42,3,0.071428571
5238000,183,13,0.071038251
3913250,409,29,0.070904645
2807500,257,18,0.070038911
10972250,43,3,0.069767442
6571750,43,3,0.069767442
711500,461,32,0.069414317
4503500,101,7,0.069306931
10768750,29,2,0.068965517
190500,29,2,0.068965517
4533750,73,5,0.068493151
4967250,161,11,0.068322981
3520000,368,25,0.067934783
620500,89,6,0.06741573
1173500,358,24,0.067039106
5261000,120,8,0.066666667
1381000,105,7,0.066666667
1782250,105,7,0.066666667
4454500,45,3,0.066666667
10790500,15,1,0.066666667
4712250,15,1,0.066666667
4853750,15,1,0.066666667
8910750,211,14,0.066350711
11625250,106,7,0.066037736
4922750,106,7,0.066037736
1767500,91,6,0.065934066
11158000,184,12,0.065217391
4399750,92,6,0.065217391
1365000,46,3,0.065217391
2331750,247,16,0.064777328
2797750,62,4,0.064516129
1074500,62,4,0.064516129
5199750,31,2,0.064516129
1758250,78,5,0.064102564
11111500,78,5,0.064102564
7435500,78,5,0.064102564
8156500,125,8,0.064
11307500,125,8,0.064
5654000,142,9,0.063380282
10309250,79,5,0.063291139
4895250,256,16,0.0625
8324500,80,5,0.0625
9982500,64,4,0.0625
8633500,64,4,0.0625
8271000,32,2,0.0625
1114000,16,1,0.0625
5239500,97,6,0.06185567
3148500,162,10,0.061728395
5846250,81,5,0.061728395
1528500,260,16,0.061538462
2386250,65,4,0.061538462
200250,179,11,0.061452514
6874250,879,54,0.061433447
8243500,278,17,0.061151079
599750,131,8,0.061068702
6996000,33,2,0.060606061
239250,116,7,0.060344828
1953250,249,15,0.060240964
9437500,83,5,0.060240964
4259500,133,8,0.060150376
1579250,200,12,0.06
10976250,100,6,0.06
10054250,184,11,0.059782609
4256000,134,8,0.059701493
380000,67,4,0.059701493
8353250,135,8,0.059259259
1906000,357,21,0.058823529
10095000,153,9,0.058823529
1446250,102,6,0.058823529
7810250,34,2,0.058823529
764000,34,2,0.058823529
11711250,273,16,0.058608059
4195500,171,10,0.058479532
4133750,275,16,0.058181818
1189000,275,16,0.058181818
6849750,294,17,0.057823129
11794250,52,3,0.057692308
3742000,296,17,0.057432432
12028500,35,2,0.057142857
12008000,53,3,0.056603774
10578000,53,3,0.056603774
4907500,71,4,0.056338028
11440500,231,13,0.056277056
11947000,320,18,0.05625
12331000,232,13,0.056034483
3723750,161,9,0.055900621
10261750,662,37,0.055891239
12234750,215,12,0.055813953
1815750,36,2,0.055555556
9055750,18,1,0.055555556
10047250,18,1,0.055555556
9512750,109,6,0.055045872
7588000,183,10,0.054644809
3581250,222,12,0.054054054
9121750,222,12,0.054054054
6257000,37,2,0.054054054
1244250,204,11,0.053921569
832250,205,11,0.053658537
417250,75,4,0.053333333
5155750,207,11,0.053140097
5226250,151,8,0.052980132
8528750,76,4,0.052631579
3787750,57,3,0.052631579
3751500,19,1,0.052631579
9069000,343,18,0.052478134
731750,134,7,0.052238806
4423500,154,8,0.051948052
10297000,116,6,0.051724138
6150750,58,3,0.051724138
12275500,97,5,0.051546392
7450000,195,10,0.051282051
2088000,156,8,0.051282051
2200750,254,13,0.051181102
12377250,314,16,0.050955414
10592750,79,4,0.050632911
2480750,99,5,0.050505051
3009000,179,9,0.05027933
7002750,60,3,0.05
2688750,40,2,0.05
6264750,20,1,0.05
2322750,20,1,0.05
5440750,101,5,0.04950495
439000,749,37,0.049399199
2168250,142,7,0.049295775
4921000,184,9,0.048913043
11493000,227,11,0.04845815
887750,227,11,0.04845815
984500,186,9,0.048387097
7476250,145,7,0.048275862
5293250,250,12,0.048
12154500,774,37,0.047803618
11283500,42,2,0.047619048
364250,42,2,0.047619048
11616250,21,1,0.047619048
11847750,21,1,0.047619048
6061250,295,14,0.047457627
3573750,85,4,0.047058824
10713250,85,4,0.047058824
9807250,257,12,0.046692607
3846250,279,13,0.046594982
5742000,389,18,0.046272494
6848750,260,12,0.046153846
892500,440,20,0.045454545
1969000,154,7,0.045454545
3249250,110,5,0.045454545
6852750,88,4,0.045454545
9212500,44,2,0.045454545
4193750,44,2,0.045454545
4814750,22,1,0.045454545
4317250,155,7,0.04516129
6571000,200,9,0.045
4378500,89,4,0.04494382
6683750,89,4,0.04494382
1140750,335,15,0.044776119
2103250,292,13,0.044520548
2891500,1037,46,0.044358727
4047000,68,3,0.044117647
6155250,182,8,0.043956044
6572500,23,1,0.043478261
5812000,441,19,0.0430839
11683250,70,3,0.042857143
1181250,211,9,0.042654028
10533750,94,4,0.042553191
8430000,47,2,0.042553191
4782250,47,2,0.042553191
9039750,165,7,0.042424242
7657250,95,4,0.042105263
2492500,191,8,0.041884817
11362000,168,7,0.041666667
5226500,144,6,0.041666667
2626250,48,2,0.041666667
1517000,24,1,0.041666667
11730000,338,14,0.041420118
8799750,268,11,0.041044776
1240250,49,2,0.040816327
9842500,221,9,0.040723982
4658500,322,13,0.040372671
2187500,149,6,0.040268456
776750,498,20,0.040160643
10063000,175,7,0.04
8649250,100,4,0.04
11558000,100,4,0.04
7163250,176,7,0.039772727
3644250,328,13,0.039634146
9244000,507,20,0.039447732
9344000,51,2,0.039215686
9651250,51,2,0.039215686
11496750,51,2,0.039215686
12337750,51,2,0.039215686
1617250,358,14,0.039106145
1971500,742,29,0.039083558
3981750,258,10,0.03875969
2752000,155,6,0.038709677
4844000,233,9,0.038626609
2364500,52,2,0.038461538
4557250,52,2,0.038461538
3734250,26,1,0.038461538
9179500,365,14,0.038356164
10052000,209,8,0.038277512
8049000,209,8,0.038277512
3592750,157,6,0.038216561
5968250,79,3,0.037974684
4770500,529,20,0.037807183
12384250,53,2,0.037735849
236000,53,2,0.037735849
6564500,532,20,0.037593985
528250,80,3,0.0375
10064500,81,3,0.037037037
3684750,81,3,0.037037037
2350750,27,1,0.037037037
764750,27,1,0.037037037
969750,163,6,0.036809816
8033500,328,12,0.036585366
10566000,82,3,0.036585366
9173750,275,10,0.036363636
2251750,138,5,0.036231884
2198750,83,3,0.036144578
7927750,194,7,0.036082474
7218000,361,13,0.03601108
5037000,279,10,0.035842294
965500,84,3,0.035714286
4392000,28,1,0.035714286
4902250,197,7,0.035532995
5354000,199,7,0.035175879
799000,171,6,0.035087719
6848000,57,2,0.035087719
5108000,486,17,0.034979424
5254500,229,8,0.034934498
1724250,316,11,0.034810127
6301250,260,9,0.034615385
232000,145,5,0.034482759
7976750,116,4,0.034482759
8100250,58,2,0.034482759
9103250,58,2,0.034482759
7149500,29,1,0.034482759
9685000,29,1,0.034482759
7405250,29,1,0.034482759
8102000,29,1,0.034482759
2975500,552,19,0.03442029
3963750,552,19,0.03442029
2232500,118,4,0.033898305
11896000,148,5,0.033783784
5959000,274,9,0.032846715
3317500,275,9,0.032727273
1046250,153,5,0.032679739
2033500,585,19,0.032478632
1806750,31,1,0.032258065
6957500,251,8,0.03187251
2771250,252,8,0.031746032
11761750,126,4,0.031746032
9706000,254,8,0.031496063
1812000,160,5,0.03125
2823250,64,2,0.03125
12229000,64,2,0.03125
7513250,32,1,0.03125
2920750,545,17,0.031192661
5865750,324,10,0.030864198
1074750,655,20,0.030534351
7898750,99,3,0.03030303
5467250,99,3,0.03030303
12015000,66,2,0.03030303
3590000,33,1,0.03030303
4102750,134,4,0.029850746
2733500,67,2,0.029850746
9163000,302,9,0.029801325
7545250,101,3,0.02970297
8435250,506,15,0.029644269
5012750,102,3,0.029411765
1622500,443,13,0.029345372
10401500,273,8,0.029304029
9906500,206,6,0.029126214
7703750,206,6,0.029126214
7103000,103,3,0.029126214
3266750,103,3,0.029126214
854250,138,4,0.028985507
9979000,208,6,0.028846154
5906250,105,3,0.028571429
7787500,35,1,0.028571429
6334000,35,1,0.028571429
11957000,211,6,0.028436019
5052000,106,3,0.028301887
10642000,106,3,0.028301887
3310750,251,7,0.027888446
3350250,216,6,0.027777778
4073250,36,1,0.027777778
4186500,36,1,0.027777778
6998500,290,8,0.027586207
8040000,545,15,0.027522936
19500,291,8,0.027491409
11747250,255,7,0.02745098
11527500,73,2,0.02739726
1441500,37,1,0.027027027
4994000,37,1,0.027027027
8529750,337,9,0.026706231
7797000,225,6,0.026666667
7184500,380,10,0.026315789
9802000,76,2,0.026315789
405000,38,1,0.026315789
4189500,38,1,0.026315789
2448250,77,2,0.025974026
6380000,77,2,0.025974026
4256500,77,2,0.025974026
3954500,116,3,0.025862069
6266000,39,1,0.025641026
3014750,119,3,0.025210084
691500,519,13,0.02504817
4059500,120,3,0.025
9288000,80,2,0.025
1338750,282,7,0.024822695
7687500,283,7,0.024734982
9586500,162,4,0.024691358
9513250,366,9,0.024590164
6234000,285,7,0.024561404
3149000,164,4,0.024390244
393250,123,3,0.024390244
9782500,82,2,0.024390244
2808500,41,1,0.024390244
11552750,41,1,0.024390244
5407750,248,6,0.024193548
8573000,208,5,0.024038462
6754250,84,2,0.023809524
1459750,84,2,0.023809524
5011500,379,9,0.023746702
4215750,632,15,0.023734177
4880250,127,3,0.023622047
10234000,427,10,0.023419204
10773000,478,11,0.023012552
9716500,87,2,0.022988506
8702500,697,16,0.022955524
2921750,567,13,0.02292769
65500,349,8,0.022922636
2788750,393,9,0.022900763
11321750,306,7,0.022875817
7361250,88,2,0.022727273
6205000,44,1,0.022727273
6694750,705,16,0.022695035
6807250,265,6,0.022641509
11340250,134,3,0.02238806
10944750,179,4,0.022346369
11225500,360,8,0.022222222
10588000,180,4,0.022222222
6433000,45,1,0.022222222
2870250,544,12,0.022058824
791500,136,3,0.022058824
11300000,136,3,0.022058824
11734000,227,5,0.022026432
10818500,318,7,0.022012579
9199500,91,2,0.021978022
11590500,183,4,0.021857923
8523250,46,1,0.02173913
3588500,510,11,0.021568627
3288250,232,5,0.021551724
4063000,93,2,0.021505376
745750,233,5,0.021459227
3312500,47,1,0.021276596
154500,330,7,0.021212121
4625750,189,4,0.021164021
8940500,381,8,0.020997375
8617500,144,3,0.020833333
8909750,97,2,0.020618557
1793250,97,2,0.020618557
8845250,783,16,0.020434227
6751750,196,4,0.020408163
8215250,49,1,0.020408163
11142000,148,3,0.02027027
8096750,446,9,0.020179372
7886000,446,9,0.020179372
5899750,150,3,0.02
5957500,100,2,0.02
4336750,50,1,0.02
69500,252,5,0.01984127
12388250,101,2,0.01980198
5170500,254,5,0.019685039
1025250,51,1,0.019607843
11535250,205,4,0.019512195
5491500,821,16,0.019488429
621500,257,5,0.019455253
4475750,623,12,0.019261637
38250,264,5,0.018939394
11313000,743,14,0.01884253
5139250,426,8,0.018779343
10229250,107,2,0.018691589
8111500,216,4,0.018518519
6654750,108,2,0.018518519
7918750,54,1,0.018518519
7034000,435,8,0.018390805
5279750,439,8,0.018223235
1492500,168,3,0.017857143
11894500,56,1,0.017857143
11114000,113,2,0.017699115
1661750,284,5,0.017605634
10653250,344,6,0.01744186
1525000,173,3,0.01734104
10619000,58,1,0.017241379
11169500,291,5,0.017182131
10521000,411,7,0.01703163
10492250,648,11,0.016975309
5693000,59,1,0.016949153
5187750,120,2,0.016666667
4809750,60,1,0.016666667
3031750,1022,17,0.016634051
4956000,181,3,0.016574586
4184250,1154,19,0.016464471
4257000,122,2,0.016393443
42000,185,3,0.016216216
7699500,944,15,0.015889831
4631250,126,2,0.015873016
6700250,126,2,0.015873016
8149250,639,10,0.015649452
1688750,192,3,0.015625
11612500,257,4,0.015564202
11601500,389,6,0.015424165
7892000,392,6,0.015306122
9394250,327,5,0.01529052
7375000,66,1,0.015151515
8745250,133,2,0.015037594
5024500,467,7,0.014989293
573000,201,3,0.014925373
4963500,67,1,0.014925373
1531250,410,6,0.014634146
9694750,276,4,0.014492754
3781500,69,1,0.014492754
299750,140,2,0.014285714
8628250,212,3,0.014150943
2940000,2059,29,0.014084507
5320000,142,2,0.014084507
472000,143,2,0.013986014
2076000,143,2,0.013986014
5642000,716,10,0.01396648
1561250,287,4,0.013937282
5898500,146,2,0.01369863
2874500,369,5,0.013550136
9839750,75,1,0.013333333
11874000,228,3,0.013157895
11352000,76,1,0.013157895
7568750,77,1,0.012987013
861250,78,1,0.012820513
2253250,392,5,0.012755102
341000,158,2,0.012658228
11939000,79,1,0.012658228
7715000,318,4,0.012578616
9720000,159,2,0.012578616
8314250,240,3,0.0125
848500,240,3,0.0125
11131750,80,1,0.0125
563500,242,3,0.012396694
8195000,405,5,0.012345679
9351750,329,4,0.012158055
4852000,165,2,0.012121212
6904000,83,1,0.012048193
8051750,167,2,0.011976048
4118250,84,1,0.011904762
11632250,85,1,0.011764706
10598500,85,1,0.011764706
981000,694,8,0.011527378
5522250,274,3,0.010948905
6515500,92,1,0.010869565
3952000,277,3,0.010830325
7016500,185,2,0.010810811
7600250,185,2,0.010810811
12215000,962,10,0.01039501
2428500,194,2,0.010309278
9811750,97,1,0.010309278
9972250,98,1,0.010204082
6099250,199,2,0.010050251
1724000,101,1,0.00990099
4370750,407,4,0.00982801
3363000,102,1,0.009803922
5655250,622,6,0.009646302
6412750,216,2,0.009259259
7306250,218,2,0.009174312
1629250,110,1,0.009090909
3719250,111,1,0.009009009
9436000,111,1,0.009009009
10443000,337,3,0.008902077
5264500,701,6,0.008559201
5034000,234,2,0.008547009
11936000,117,1,0.008547009
11984750,603,5,0.008291874
371250,255,2,0.007843137
3795000,135,1,0.007407407
10592000,549,4,0.007285974
1966250,691,5,0.00723589
8163500,841,6,0.007134364
4850000,283,2,0.007067138
11503250,146,1,0.006849315
3405000,152,1,0.006578947
9592500,153,1,0.006535948
6897000,153,1,0.006535948
9076750,155,1,0.006451613
10774750,156,1,0.006410256
11701500,335,2,0.005970149
1710500,173,1,0.005780347
6921750,174,1,0.005747126
12142750,184,1,0.005434783
2050000,185,1,0.005405405
1792000,408,2,0.004901961
1104500,436,2,0.004587156
1911500,524,2,0.003816794
6247250,277,1,0.003610108
11129250,387,1,0.002583979
1086750,446,1,0.002242152
3257000,269,0,0
2852250,227,0,0
7060500,183,0,0
4547500,169,0,0
5745000,167,0,0
12231250,156,0,0
8701250,147,0,0
3549000,146,0,0
10845500,146,0,0
4087750,120,0,0
1985250,113,0,0
11579750,109,0,0
6523250,107,0,0
9671750,106,0,0
5735000,104,0,0
725000,104,0,0
10840750,99,0,0
1934750,98,0,0
6867750,96,0,0
11613500,86,0,0
6258500,79,0,0
7483500,78,0,0
5608250,78,0,0
5082750,77,0,0
3511000,75,0,0
11032250,74,0,0
5994250,74,0,0
6015000,72,0,0
5901250,70,0,0
5847500,69,0,0
1319000,67,0,0
10915250,65,0,0
317500,65,0,0
6683250,64,0,0
9215000,62,0,0
5948500,61,0,0
2737250,60,0,0
2138750,53,0,0
2756000,53,0,0
9438000,53,0,0
4606000,52,0,0
10018000,51,0,0
8216750,50,0,0
11494250,50,0,0
9463750,48,0,0
3215500,46,0,0
11646500,45,0,0
7568250,42,0,0
6299000,42,0,0
1063000,42,0,0
1459000,41,0,0
10057000,40,0,0
5465250,39,0,0
3114000,39,0,0
64000,38,0,0
1499750,37,0,0
8848250,36,0,0
5828250,36,0,0
8949750,34,0,0
3410000,34,0,0
10185000,34,0,0
6014750,32,0,0
4421250,32,0,0
8123500,32,0,0
5438000,31,0,0
1699500,28,0,0
10933250,28,0,0
4447000,28,0,0
4876750,27,0,0
847750,27,0,0
7494250,26,0,0
7893250,26,0,0
7785250,25,0,0
8869250,25,0,0
5027500,24,0,0
2476250,24,0,0
3892750,24,0,0
6603750,24,0,0
6140500,24,0,0
6412250,23,0,0
8666500,23,0,0
11022500,23,0,0
8792750,22,0,0
591750,22,0,0
3096750,22,0,0
382250,21,0,0
2557000,20,0,0
10112000,19,0,0
1148000,19,0,0
10654750,19,0,0
8861500,19,0,0
154750,17,0,0
805750,17,0,0
9015000,17,0,0
1832000,17,0,0
5082500,16,0,0
7003500,16,0,0
11631250,16,0,0
6900500,16,0,0
10119250,16,0,0
980000,16,0,0
11923000,16,0,0
11078500,15,0,0
5287000,15,0,0
5980500,15,0,0
7383000,14,0,0
9278500,14,0,0
4680000,14,0,0
29750,14,0,0
8248750,14,0,0
10715500,14,0,0
140500,14,0,0
6354500,13,0,0
8070000,13,0,0
3895750,13,0,0
5987000,13,0,0
8997500,13,0,0
3661500,12,0,0
3075000,12,0,0
6250250,11,0,0
4097500,11,0,0
11751000,11,0,0
11220500,10,0,0
11391250,10,0,0
10477000,9,0,0
10185750,9,0,0
1627000,9,0,0
82250,8,0,0
10257500,8,0,0
3272000,7,0,0
5061750,7,0,0
11737250,7,0,0
2006000,7,0,0
448250,7,0,0
8145500,7,0,0
8170750,6,0,0
139000,6,0,0
9488750,6,0,0
3524750,6,0,0
11772000,6,0,0
6272000,5,0,0
2148250,5,0,0
8172250,5,0,0
11397250,5,0,0
2676250,5,0,0
3245250,4,0,0
1047000,4,0,0
2910750,4,0,0
6126750,4,0,0
9420500,4,0,0
8060000,4,0,0
5068750,4,0,0
747500,3,0,0
2768250,3,0,0
39750,3,0,0
8508750,3,0,0
9044750,3,0,0
3295250,3,0,0
11141500,2,0,0
9202750,2,0,0
3335000,2,0,0
1206500,2,0,0
6458250,2,0,0
4037500,2,0,0
7286500,2,0,0
4501000,1,0,0
11046750,1,0,0
10546500,1,0,0
1855750,1,0,0
3552000,1,0,0
11535500,1,0,0
2616250,1,0,0
6977000,1,0,0
1449250,1,0,0
5248750,1,0,0
203750,1,0,0
6634500,1,0,0
1641000,1,0,0
11339250,1,0,0
11434750,1,0,0
11716000,1,0,0
7860250,1,0,0
